data1,data2,data3
0.973131,0.755912,3
0.96035,0.525264,3
0.75303,0.917203,3
0.973839,0.705907,3
0.804505,0.483793,3
0.743496,0.937208,3
0.96811,0.772438,3
0.680654,0.644458,3
0.862664,0.498972,3
0.95824,0.589012,3
0.797145,0.942675,3
0.908794,0.52438,3
0.987643,0.579939,3
0.66333,0.680604,3
0.671404,0.838443,3
0.659269,0.792259,3
0.903053,0.488296,3
0.881263,0.886479,3
0.863512,0.88095,3
0.830804,0.496334,3
0.839765,0.485923,3
0.886654,0.888019,3
0.975725,0.557777,3
0.732747,0.941922,3
0.721237,0.931573,3
0.972223,0.722163,3
0.950192,0.530672,3
0.690743,0.599955,3
0.644335,0.813897,3
0.885914,0.840273,3
0.657277,0.779692,3
0.689848,0.877431,3
0.981264,0.698796,3
0.662286,0.858106,3
0.66261,0.877645,3
0.914363,0.503574,3
0.870876,0.485941,3
0.692084,0.580204,3
0.71799,0.566827,3
0.669832,0.659541,3
0.965971,0.690218,3
0.975861,0.655117,3
0.674545,0.657966,3
0.79463,0.493296,3
0.979711,0.691675,3
0.88646,0.478099,3
0.673656,0.706247,3
0.856203,0.874375,3
0.666975,0.665507,3
0.661651,0.679733,3
0.811649,0.502342,3
0.723329,0.550161,3
0.694358,0.876837,3
0.79775,0.526133,3
0.977583,0.676811,3
0.972968,0.686818,3
0.799668,0.493192,3
0.979,0.592683,3
0.661784,0.833979,3
0.92337,0.504302,3
0.710373,0.92258,3
0.955466,0.548057,3
0.895615,0.503307,3
0.853107,0.881388,3
0.658808,0.794151,3
0.841176,0.891499,3
0.825675,0.475669,3
0.948381,0.552019,3
0.799216,0.924012,3
0.893126,0.889131,3
0.788296,0.520205,3
0.670196,0.660208,3
0.786261,0.512029,3
0.72991,0.93285,3
0.647708,0.745268,3
0.861022,0.50021,3
0.645374,0.767011,3
0.875321,0.504843,3
0.960702,0.786612,3
0.639083,0.795532,3
0.880352,0.482299,3
0.873369,0.484162,3
0.830465,0.932919,3
0.884738,0.478084,3
0.725007,0.917194,3
0.796198,0.496959,3
0.683655,0.903284,3
0.73059,0.9302,3
0.792905,0.915096,3
0.636428,0.764645,3
0.834048,0.503599,3
0.850028,0.885512,3
0.842705,0.903384,3
0.8461,0.903089,3
0.96349,0.657606,3
0.955643,0.800784,3
0.859087,0.49757,3
0.935933,0.533595,3
0.649522,0.674599,3
0.848662,0.507399,3
0.751302,0.936065,3
0.660668,0.882712,3
0.819424,0.503275,3
0.957565,0.625989,3
0.837727,0.512134,3
0.899071,0.502358,3
0.789691,0.510084,3
0.889951,0.495845,3
0.874679,0.4733,3
0.784412,0.530629,3
0.972316,0.651862,3
0.812344,0.910143,3
0.977795,0.692448,3
0.648431,0.834484,3
0.735527,0.578774,3
0.907051,0.837057,3
0.763617,0.925803,3
0.939312,0.549832,3
0.982123,0.623965,3
0.907724,0.50465,3
0.64012,0.704948,3
0.966632,0.617469,3
0.844833,0.882271,3
0.95294,0.537481,3
0.955179,0.764271,3
0.986373,0.70346,3
0.953805,0.530148,3
0.959177,0.666073,3
0.703847,0.572167,3
0.991905,0.670033,3
0.670803,0.726806,3
0.709679,0.570896,3
0.936782,0.83319,3
0.716602,0.603257,3
0.740492,0.555011,3
0.671186,0.641519,3
0.668316,0.86129,3
0.650311,0.875776,3
0.69277,0.620469,3
0.694249,0.643977,3
0.824239,0.477568,3
0.67274,0.908179,3
0.938146,0.831078,3
0.786051,0.49186,3
0.982332,0.574127,3
0.90752,0.832272,3
0.926859,0.522113,3
0.963024,0.709687,3
0.985281,0.711966,3
0.733473,0.91919,3
0.667671,0.717403,3
0.972282,0.733845,3
0.881684,0.488095,3
0.703804,0.898295,3
0.98528,0.688291,3
0.922871,0.519128,3
0.945698,0.510602,3
0.920717,0.527528,3
0.984428,0.630228,3
0.951955,0.776345,3
0.848174,0.508373,3
0.957049,0.742742,3
0.957011,0.73004,3
0.713589,0.905905,3
0.853345,0.889949,3
0.774839,0.914132,3
0.834651,0.91412,3
0.668994,0.839446,3
0.691256,0.605049,3
0.932271,0.524462,3
0.97766,0.745692,3
0.955055,0.588736,3
0.968053,0.532866,3
0.663375,0.743382,3
0.674665,0.605795,3
0.7136,0.551469,3
0.677541,0.849527,3
0.94007,0.809577,3
0.811203,0.487844,3
0.96567,0.78162,3
0.709531,0.917783,3
0.866167,0.86222,3
0.638936,0.735536,3
0.85417,0.883438,3
0.664538,0.820177,3
0.748894,0.556633,3
0.891641,0.864309,3
0.934082,0.804944,3
0.910404,0.486942,3
0.721089,0.581119,3
0.989149,0.681293,3
0.949101,0.774031,3
0.9166,0.49222,3
0.943419,0.552856,3
0.929065,0.816447,3
0.934838,0.498441,3
0.798555,0.924782,3
0.725604,0.570676,3
0.976303,0.560589,3
0.68573,0.666648,3
0.875269,0.508489,3
0.795935,0.938973,3
0.98172,0.605502,3
0.692692,0.889107,3
0.736151,0.557021,3
0.650261,0.857459,3
0.817179,0.489392,3
0.749177,0.929549,3
0.939359,0.508827,3
0.931324,0.782018,3
0.880396,0.897346,3
0.659592,0.854281,3
0.956505,0.701686,3
0.745622,0.94074,3
0.964142,0.738733,3
0.664203,0.824522,3
0.669803,0.686683,3
0.931231,0.794364,3
0.818807,0.517129,3
0.689254,0.869552,3
0.797917,0.496444,3
0.944835,0.520537,3
0.949189,0.561772,3
0.849983,0.878578,3
0.749606,0.568163,3
0.95325,0.569488,3
0.766654,0.513466,3
0.770369,0.521215,3
0.983782,0.709753,3
0.941776,0.503701,3
0.734931,0.928357,3
0.955885,0.726999,3
0.648375,0.699158,3
0.847782,0.901592,3
0.930301,0.799134,3
0.956592,0.614692,3
0.850951,0.89482,3
0.933526,0.828386,3
0.897719,0.830055,3
0.923251,0.492283,3
0.635097,0.802893,3
0.847728,0.884994,3
0.861761,0.893754,3
0.864817,0.507639,3
0.671479,0.880955,3
0.734029,0.560128,3
0.962686,0.75805,3
0.649363,0.818873,3
0.930949,0.797217,3
0.984845,0.660515,3
0.647941,0.723373,3
0.895039,0.832831,3
0.929411,0.786745,3
0.967627,0.556782,3
0.71135,0.601894,3
0.921686,0.534132,3
0.763083,0.530212,3
0.837071,0.912239,3
0.718432,0.910065,3
0.963574,0.66398,3
0.832638,0.501823,3
0.949812,0.568905,3
0.977343,0.610438,3
0.791429,0.932109,3
0.946117,0.55683,3
0.660877,0.87178,3
0.857326,0.881075,3
0.733564,0.939904,3
0.734178,0.576986,3
0.963286,0.632594,3
0.907324,0.815452,3
0.71225,0.571909,3
0.899897,0.51522,3
0.824433,0.51164,3
0.706845,0.604859,3
0.701695,0.929292,3
0.972889,0.565962,3
0.958939,0.783023,3
0.700215,0.608739,3
0.849583,0.506542,3
0.757804,0.932228,3
0.700778,0.613668,3
0.654989,0.673968,3
0.681564,0.646594,3
0.851395,0.874429,3
0.976055,0.733907,3
0.814581,0.901524,3
0.805592,0.907561,3
0.870395,0.894232,3
0.649561,0.841861,3
0.935415,0.835309,3
0.890983,0.875438,3
0.640318,0.799366,3
0.744767,0.93447,3
0.650348,0.793756,3
0.762228,0.514412,3
0.6945,0.915302,3
0.897852,0.874794,3
0.690598,0.64918,3
0.820603,0.900384,3
0.985536,0.618294,3
0.760494,0.923715,3
0.711581,0.898265,3
0.794225,0.495141,3
0.67544,0.658595,3
0.971453,0.543771,3
0.923685,0.514373,3
0.86949,0.900001,3
0.961366,0.731494,3
0.690842,0.899018,3
0.745774,0.923829,3
0.665224,0.665096,3
0.842485,0.473663,3
0.69142,0.906154,3
0.984548,0.623066,3
0.748887,0.916829,3
0.850071,0.47332,3
0.772417,0.913068,3
0.67801,0.908569,3
0.767325,0.913529,3
0.789308,0.920843,3
0.957491,0.667864,3
0.959223,0.75119,3
0.877754,0.481885,3
0.656474,0.703436,3
0.668125,0.83825,3
0.671475,0.856477,3
0.962183,0.658729,3
0.652574,0.663528,3
0.967153,0.54471,3
0.668194,0.61754,3
0.749583,0.529663,3
0.890436,0.88713,3
0.663551,0.664271,3
0.690948,0.633446,3
0.976187,0.731513,3
0.86708,0.471254,3
0.830992,0.494956,3
0.952995,0.519386,3
0.74621,0.551263,3
0.924899,0.539449,3
0.825702,0.480081,3
0.902252,0.873082,3
0.774362,0.912461,3
0.664771,0.895934,3
0.878818,0.475407,3
0.961709,0.738652,3
0.959115,0.695222,3
0.763502,0.553989,3
0.666582,0.755614,3
0.786502,0.917773,3
0.823129,0.906614,3
0.66683,0.704202,3
0.699711,0.594122,3
0.793361,0.510019,3
0.953037,0.791044,3
0.900917,0.838538,3
0.865413,0.900633,3
0.960463,0.640123,3
0.912671,0.519015,3
0.689615,0.620835,3
0.953233,0.764242,3
0.936784,0.499431,3
0.96044,0.678531,3
0.668446,0.734036,3
0.664348,0.769531,3
0.979971,0.726178,3
0.733646,0.570463,3
0.967753,0.755962,3
0.926502,0.533056,3
0.677188,0.611729,3
0.660758,0.704308,3
0.815224,0.914352,3
0.657159,0.688272,3
0.803519,0.931857,3
0.776006,0.526346,3
0.667624,0.901115,3
0.821943,0.493069,3
0.97434,0.727362,3
0.6995,0.610167,3
0.773728,0.508031,3
0.710315,0.605083,3
0.819517,0.910536,3
0.711068,0.611424,3
0.667103,0.724931,3
0.971733,0.715807,3
0.792419,0.515143,3
0.76366,0.932215,3
0.817463,0.485373,3
0.732352,0.557337,3
0.728196,0.90267,3
0.961208,0.770835,3
0.953653,0.767222,3
0.82812,0.492445,3
0.681923,0.903295,3
0.969691,0.538002,3
0.708596,0.61359,3
0.681245,0.851546,3
0.671225,0.689248,3
0.886412,0.883523,3
0.916777,0.824725,3
0.954098,0.783396,3
0.898141,0.477966,3
0.853394,0.505671,3
0.772518,0.515639,3
0.972994,0.581725,3
0.954966,0.689091,3
0.783848,0.525377,3
0.744676,0.557014,3
0.69577,0.884401,3
0.888248,0.480702,3
0.958939,0.605421,3
0.978434,0.683137,3
0.922623,0.508974,3
0.860862,0.475874,3
0.641415,0.723334,3
0.954262,0.751192,3
0.671828,0.636049,3
0.937838,0.752725,3
0.96587,0.589826,3
0.884744,0.485436,3
0.828636,0.907248,3
0.813355,0.482186,3
0.798636,0.926854,3
0.951753,0.538591,3
0.643739,0.749516,3
0.95678,0.769478,3
0.891835,0.503893,3
0.819796,0.936596,3
0.830081,0.493514,3
0.68962,0.907697,3
0.956096,0.550341,3
0.784541,0.940625,3
0.951257,0.736077,3
0.75864,0.9405,3
0.692272,0.914869,3
0.648856,0.839371,3
0.765445,0.516477,3
0.9401,0.540254,3
0.669668,0.734912,3
0.934551,0.83342,3
0.768239,0.941492,3
0.939102,0.747781,3
0.684083,0.674433,3
0.964473,0.535287,3
0.847241,0.498534,3
0.744152,0.94147,3
0.65971,0.821658,3
0.985764,0.707572,3
0.763136,0.512281,3
0.660997,0.759989,3
0.668391,0.630029,3
0.706358,0.906387,3
0.804276,0.940483,3
0.959098,0.550296,3
0.938397,0.499052,3
0.94006,0.813785,3
0.740735,0.560062,3
0.95386,0.542677,3
0.817289,0.915228,3
0.669377,0.633482,3
0.826109,0.474838,3
0.735163,0.917562,3
0.662902,0.888412,3
0.784879,0.502407,3
0.679012,0.844014,3
0.828127,0.484419,3
0.768416,0.920679,3
0.938877,0.49838,3
0.93644,0.551252,3
0.786652,0.947069,3
0.942187,0.54574,3
0.793943,0.908182,3
0.946603,0.530945,3
0.81794,0.505156,3
0.841548,0.919807,3
0.984293,0.689481,3
0.657094,0.88264,3
0.960685,0.675226,3
0.663336,0.753557,3
0.65134,0.802958,3
0.769034,0.524328,3
0.699019,0.906263,3
0.693689,0.899622,3
0.759714,0.948039,3
0.730259,0.926911,3
0.957362,0.640064,3
0.950561,0.582346,3
0.758025,0.513574,3
0.659328,0.738967,3
0.865086,0.471324,3
0.96034,0.528168,3
0.895689,0.501344,3
0.832342,0.495121,3
0.651488,0.808772,3
0.976444,0.58033,3
0.8055,0.935004,3
0.701273,0.64045,3
0.963741,0.566685,3
0.855315,0.883873,3
0.718958,0.931457,3
0.951477,0.543563,3
0.822745,0.501788,3
0.984018,0.678983,3
0.886618,0.48412,3
0.816559,0.478512,3
0.650486,0.830223,3
0.903676,0.480416,3
0.648424,0.746586,3
0.675872,0.838158,3
0.776889,0.92755,3
0.993085,0.668696,3
0.710947,0.55978,3
0.926335,0.509704,3
0.718619,0.931268,3
0.908085,0.484412,3
0.665586,0.70762,3
0.907937,0.490675,3
0.853189,0.48711,3
0.658892,0.822785,3
0.832356,0.473443,3
0.867823,0.481012,3
0.685041,0.915324,3
0.956314,0.689976,3
0.951743,0.767777,3
0.99406,0.632629,3
0.989763,0.612287,3
0.81575,0.900281,3
0.767655,0.531792,3
0.639623,0.73384,3
0.690019,0.647647,3
0.664728,0.864427,3
0.924163,0.790781,3
0.985295,0.595386,3
0.696286,0.621486,3
0.815178,0.91767,3
0.827786,0.893332,3
0.692477,0.884444,3
0.719526,0.563612,3
0.752089,0.92937,3
0.692061,0.598151,3
0.813003,0.503242,3
0.891429,0.855872,3
0.681834,0.642789,3
0.710408,0.590565,3
0.639873,0.832304,3
0.81233,0.505945,3
0.812176,0.495441,3
0.721573,0.914495,3
0.701349,0.908264,3
0.709947,0.932843,3
0.909862,0.519866,3
0.739538,0.561766,3
0.748378,0.518276,3
0.960856,0.752643,3
0.681901,0.66342,3
0.871978,0.509675,3
0.723762,0.921812,3
0.951776,0.579687,3
0.640024,0.821992,3
0.65618,0.852118,3
0.948762,0.77591,3
0.948523,0.53186,3
0.816279,0.49248,3
0.855165,0.482126,3
0.865084,0.91039,3
0.926433,0.808681,3
0.788123,0.529938,3
0.910765,0.834019,3
0.825191,0.495118,3
0.95485,0.555588,3
0.993549,0.653895,3
0.757403,0.94174,3
0.64752,0.824125,3
0.643873,0.679643,3
0.656791,0.7369,3
0.700296,0.926342,3
0.968057,0.753374,3
0.951412,0.704519,3
0.938463,0.553727,3
0.915563,0.515547,3
0.816633,0.92378,3
0.979278,0.640261,3
0.665781,0.783631,3
0.818056,0.477581,3
0.769266,0.913087,3
0.795,0.517058,3
0.919371,0.838949,3
0.687323,0.894438,3
0.737442,0.569244,3
0.967807,0.685112,3
0.683989,0.592276,3
0.81121,0.936345,3
0.662464,0.63573,3
0.704777,0.930465,3
0.671365,0.90172,3
0.853455,0.504388,3
0.809366,0.902593,3
0.808132,0.490614,3
0.738809,0.935638,3
0.967918,0.686844,3
0.976126,0.638892,3
0.95995,0.620357,3
0.644036,0.725707,3
0.73159,0.914284,3
0.961115,0.599004,3
0.733562,0.90875,3
0.915339,0.490888,3
0.656496,0.737412,3
0.755641,0.923915,3
0.661177,0.703295,3
0.645339,0.741992,3
0.692584,0.653961,3
0.684393,0.910595,3
0.810837,0.500216,3
0.951404,0.575506,3
0.844189,0.88264,3
0.927607,0.513482,3
0.982426,0.580863,3
0.963457,0.646709,3
0.953733,0.696957,3
0.994783,0.616975,3
0.671044,0.643368,3
0.711484,0.910753,3
0.975795,0.555725,3
0.633437,0.807275,3
0.841309,0.914764,3
0.932877,0.795537,3
0.793252,0.918735,3
0.899657,0.511343,3
0.964688,0.696338,3
0.687511,0.913984,3
0.740833,0.555343,3
0.988004,0.603902,3
0.844694,0.890439,3
0.740781,0.908741,3
0.878435,0.878284,3
0.67402,0.621268,3
0.807776,0.519552,3
0.632357,0.747256,3
0.88063,0.846308,3
0.660107,0.685342,3
0.946898,0.572605,3
0.856585,0.88269,3
0.668921,0.726736,3
0.977497,0.566915,3
0.959711,0.568212,3
0.929529,0.526982,3
0.876331,0.510688,3
0.653914,0.758199,3
0.787517,0.927822,3
0.91311,0.840421,3
0.947312,0.733174,3
0.957269,0.771856,3
0.987941,0.71359,3
0.880812,0.847494,3
0.736211,0.909442,3
0.861478,0.902972,3
0.723091,0.572493,3
0.795164,0.940178,3
0.83499,0.489986,3
0.638442,0.710063,3
0.651243,0.812312,3
0.695448,0.899271,3
0.673082,0.683891,3
0.647057,0.809653,3
0.763847,0.916551,3
0.954233,0.519041,3
0.762953,0.543985,3
0.898186,0.494649,3
0.851607,0.495329,3
0.673037,0.668782,3
0.759893,0.529692,3
0.685751,0.918593,3
0.729041,0.936434,3
0.876388,0.511127,3
0.655612,0.782495,3
0.941201,0.516475,3
0.798991,0.513387,3
0.640159,0.763651,3
0.97704,0.585444,3
0.728222,0.935348,3
0.853279,0.897423,3
0.989223,0.676775,3
0.801936,0.917041,3
0.935319,0.507788,3
0.937758,0.802943,3
0.871266,0.884061,3
0.692374,0.9042,3
0.768003,0.531616,3
0.854329,0.489654,3
0.632686,0.764448,3
0.924953,0.505293,3
0.990392,0.65653,3
0.902171,0.879966,3
0.747128,0.547357,3
0.680439,0.868846,3
0.639751,0.792533,3
0.666655,0.626314,3
0.730009,0.916685,3
0.780493,0.506852,3
0.994501,0.667476,3
0.733497,0.912698,3
0.865685,0.481359,3
0.664385,0.840514,3
0.978904,0.627565,3
0.7177,0.913746,3
0.631781,0.794651,3
0.95608,0.685178,3
0.740186,0.908243,3
0.755418,0.542454,3
0.94985,0.747764,3
0.706674,0.911284,3
0.964144,0.669924,3
0.76194,0.948603,3
0.923488,0.52264,3
0.706085,0.910991,3
0.857277,0.50417,3
0.644195,0.831178,3
0.733781,0.925941,3
0.961639,0.602748,3
0.660599,0.850107,3
0.980998,0.647542,3
0.737803,0.569087,3
0.79786,0.509399,3
0.929538,0.520696,3
0.963472,0.73919,3
0.63827,0.772287,3
0.655935,0.68876,3
0.92469,0.797056,3
0.943072,0.548283,3
0.692457,0.878579,3
0.904385,0.49769,3
0.647587,0.667865,3
0.916733,0.841681,3
0.908789,0.480987,3
0.925923,0.808204,3
0.682347,0.885065,3
0.981041,0.636456,3
0.873272,0.487614,3
0.80266,0.520543,3
0.742598,0.944331,3
0.981998,0.573799,3
0.955402,0.582288,3
0.957703,0.64196,3
0.667159,0.841329,3
0.978001,0.559601,3
0.664637,0.814672,3
0.695807,0.906028,3
0.793074,0.495377,3
0.691252,0.593965,3
0.917002,0.824173,3
0.718475,0.589963,3
0.693519,0.883484,3
0.685639,0.617764,3
0.779876,0.924451,3
0.675219,0.882138,3
0.964203,0.656549,3
0.717361,0.940433,3
0.910337,0.839529,3
0.648192,0.854571,3
0.740296,0.528784,3
0.667802,0.873916,3
0.707708,0.929266,3
0.984959,0.7266,3
0.679318,0.655409,3
0.662592,0.741258,3
0.850974,0.876814,3
0.721546,0.916664,3
0.98354,0.592117,3
0.981098,0.589234,3
0.970075,0.608307,3
0.683014,0.658062,3
0.657338,0.866185,3
0.63771,0.781682,3
0.732406,0.584439,3
0.666283,0.82675,3
0.707909,0.606918,3
0.969961,0.546518,3
0.710509,0.912318,3
0.639869,0.839405,3
0.790008,0.512226,3
0.771096,0.938195,3
0.86577,0.896933,3
0.862573,0.882087,3
0.965518,0.705842,3
0.949624,0.557799,3
0.848767,0.888925,3
0.87195,0.888523,3
0.850749,0.475513,3
0.951474,0.530758,3
0.654253,0.817069,3
0.668338,0.871303,3
0.745083,0.913278,3
0.912434,0.858911,3
0.783225,0.9375,3
0.834044,0.895379,3
0.74245,0.919484,3
0.685321,0.879699,3
0.735912,0.527974,3
0.865833,0.480343,3
0.642945,0.723615,3
0.680715,0.866069,3
0.890547,0.845862,3
0.888624,0.477627,3
0.942879,0.745593,3
0.777278,0.524583,3
0.944011,0.807211,3
0.808366,0.928039,3
0.947237,0.505669,3
0.933419,0.539942,3
0.709977,0.617303,3
0.973589,0.659719,3
0.703361,0.898436,3
0.637945,0.737008,3
0.906307,0.496077,3
0.704116,0.570196,3
0.92811,0.780775,3
0.670416,0.655627,3
0.735808,0.929814,3
0.910634,0.810343,3
0.683768,0.912036,3
0.792897,0.513868,3
0.919543,0.856211,3
0.688739,0.885184,3
0.629302,0.781104,3
0.716197,0.550201,3
0.70589,0.921628,3
0.882203,0.497289,3
0.691133,0.885232,3
0.72609,0.582908,3
0.695488,0.890213,3
0.868176,0.504409,3
0.949608,0.746912,3
0.827178,0.901353,3
0.816441,0.478306,3
0.945713,0.573549,3
0.771065,0.940951,3
0.975074,0.565847,3
0.972616,0.729698,3
0.648838,0.767179,3
0.900743,0.506645,3
0.935672,0.765429,3
0.821671,0.90727,3
0.73541,0.557381,3
0.90547,0.484813,3
0.957292,0.694948,3
0.887158,0.485072,3
0.707204,0.901751,3
0.853532,0.893643,3
0.718602,0.902771,3
0.995115,0.633177,3
0.904978,0.833727,3
0.965595,0.66417,3
0.861187,0.869285,3
0.965393,0.706436,3
0.748238,0.529464,3
0.646211,0.672069,3
0.958447,0.581621,3
0.961356,0.569918,3
0.837928,0.481251,3
0.672047,0.723153,3
0.74543,0.533804,3
0.643989,0.744283,3
0.678814,0.663268,3
0.750175,0.551304,3
0.9242,0.781712,3
0.992971,0.635095,3
0.645077,0.844191,3
0.645368,0.822855,3
0.989842,0.614403,3
0.653485,0.822305,3
0.647547,0.716134,3
0.74265,0.567599,3
0.902382,0.859678,3
0.863092,0.868275,3
0.876616,0.492389,3
0.94688,0.7698,3
0.789374,0.505635,3
0.957522,0.678396,3
0.962448,0.691409,3
0.906895,0.509101,3
0.993573,0.635146,3
0.895856,0.870159,3
0.887652,0.501954,3
0.993656,0.679824,3
0.861421,0.494085,3
0.885764,0.486279,3
0.70882,0.578867,3
0.771202,0.54464,3
0.819059,0.898352,3
0.846633,0.917159,3
0.72932,0.916087,3
0.831134,0.474147,3
0.784528,0.92609,3
0.845738,0.884637,3
0.638297,0.797993,3
0.925288,0.78493,3
0.652098,0.858344,3
0.82228,0.902963,3
0.962314,0.540132,3
0.645964,0.69977,3
0.695178,0.598462,3
0.652754,0.737713,3
0.977668,0.565883,3
0.93953,0.762238,3
0.867237,0.470349,3
0.849601,0.475459,3
0.806489,0.513581,3
0.824092,0.479369,3
0.742247,0.531882,3
0.861419,0.506556,3
0.77865,0.914729,3
0.712485,0.615556,3
0.991858,0.613662,3
0.712836,0.578677,3
0.843402,0.91793,3
0.66218,0.679771,3
0.696996,0.57445,3
0.821725,0.50681,3
0.953697,0.604072,3
0.779167,0.915546,3
0.700294,0.899127,3
0.848033,0.879516,3
0.985018,0.609252,3
0.788522,0.921901,3
0.792249,0.910764,3
0.733245,0.920422,3
0.786015,0.524854,3
0.944932,0.817213,3
0.712658,0.587018,3
0.659625,0.735729,3
0.676556,0.890422,3
0.730406,0.935335,3
0.906142,0.827173,3
0.942574,0.523569,3
0.912717,0.499908,3
0.869989,0.484114,3
0.705688,0.926113,3
0.888866,0.483925,3
0.657414,0.882535,3
0.654272,0.657163,3
0.966185,0.625598,3
0.967614,0.682947,3
0.833967,0.91891,3
0.838146,0.489347,3
0.884641,0.488169,3
0.989311,0.628841,3
0.951995,0.733521,3
0.65029,0.689981,3
0.764157,0.928285,3
0.676915,0.675325,3
0.925333,0.777222,3
0.887691,0.846065,3
0.82896,0.897272,3
0.729845,0.935487,3
0.642968,0.787551,3
0.91739,0.487545,3
0.905527,0.512886,3
0.734226,0.908064,3
0.984642,0.687818,3
0.775995,0.942615,3
0.788178,0.492175,3
0.951813,0.549527,3
0.688756,0.89442,3
0.66872,0.649932,3
0.956831,0.655069,3
0.730858,0.540475,3
0.860959,0.504597,3
0.676303,0.889102,3
0.793584,0.506041,3
0.787013,0.928671,3
0.72829,0.933409,3
0.751375,0.910812,3
0.817766,0.510658,3
0.933142,0.501326,3
0.67277,0.902764,3
0.967183,0.767394,3
0.960683,0.725385,3
0.876055,0.486871,3
0.705497,0.613967,3
0.657064,0.784141,3
0.822126,0.480036,3
0.859121,0.912712,3
0.700289,0.919077,3
0.67981,0.898457,3
0.744364,0.916753,3
0.956186,0.680343,3
0.81362,0.501942,3
0.655999,0.740612,3
0.735992,0.946884,3
0.924082,0.784002,3
0.868011,0.869925,3
0.960063,0.534651,3
0.694011,0.897938,3
0.679795,0.914901,3
0.805127,0.509096,3
0.954449,0.703653,3
0.645308,0.835102,3
